iter	Passed	Remaining
606	13591	4321
607	13610	4298
608	13631	4275
609	13652	4252
610	13673	4229
611	13694	4206
612	13716	4184
613	13735	4160
614	13756	4138
615	13776	4115
616	13796	4092
617	13821	4070
618	13844	4048
619	13865	4025
620	13886	4002
621	13908	3980
622	13929	3957
623	13951	3935
624	13978	3914
625	14000	3891
626	14024	3869
627	14046	3847
628	14067	3824
629	14091	3802
630	14115	3780
631	14134	3757
632	14157	3735
633	14181	3713
634	14201	3690
635	14224	3668
636	14248	3645
637	14268	3623
638	14288	3600
639	14309	3577
640	14331	3554
641	14355	3533
642	14378	3510
643	14400	3488
644	14424	3466
645	14444	3443
646	14468	3421
647	14488	3398
648	14512	3376
649	14532	3353
650	14553	3330
651	14574	3308
652	14600	3286
653	14622	3264
654	14644	3241
655	14668	3219
656	14692	3197
657	14715	3175
658	14738	3153
659	14758	3130
660	14783	3108
661	14805	3086
662	14825	3063
663	14848	3041
664	14868	3018
665	14887	2995
666	14909	2973
667	14931	2950
668	14955	2928
669	14975	2905
670	14996	2882
671	15023	2861
672	15046	2839
673	15067	2816
674	15090	2794
675	15110	2771
676	15130	2748
677	15150	2726
678	15172	2703
679	15195	2681
680	15219	2659
681	15243	2637
682	15267	2615
683	15292	2593
684	15315	2571
685	15336	2548
686	15362	2526
687	15381	2504
688	15403	2481
689	15430	2459
690	15451	2437
691	15471	2414
692	15496	2392
693	15520	2370
694	15540	2347
695	15569	2326
696	15596	2304
697	15618	2282
698	15642	2260
699	15664	2237
700	15684	2215
701	15706	2192
702	15727	2170
703	15750	2147
704	15769	2124
705	15792	2102
706	15811	2079
707	15832	2057
708	15855	2035
709	15875	2012
710	15895	1989
711	15920	1967
712	15943	1945
713	15965	1923
714	15985	1900
715	16006	1877
716	16025	1855
717	16049	1832
718	16070	1810
719	16090	1787
720	16111	1765
721	16138	1743
722	16157	1720
723	16179	1698
724	16202	1676
725	16223	1653
726	16246	1631
727	16266	1608
728	16286	1586
729	16312	1564
730	16334	1541
731	16356	1519
732	16377	1496
733	16406	1475
734	16428	1452
735	16454	1430
736	16475	1408
737	16500	1386
738	16522	1363
739	16543	1341
740	16563	1318
741	16584	1296
742	16606	1273
743	16628	1251
744	16652	1229
745	16674	1207
746	16694	1184
747	16720	1162
748	16742	1140
749	16764	1117
750	16786	1095
751	16810	1072
752	16831	1050
753	16850	1028
754	16873	1005
755	16896	983
756	16922	961
757	16942	938
758	16966	916
759	16986	894
760	17009	871
761	17032	849
762	17053	826
763	17078	804
764	17103	782
765	17124	760
766	17146	737
767	17166	715
768	17188	692
769	17222	670
770	17241	648
771	17262	626
772	17281	603
773	17302	581
774	17327	558
775	17351	536
776	17374	514
777	17394	491
778	17416	469
779	17436	447
780	17458	424
781	17477	402
782	17502	379
783	17526	357
784	17547	335
785	17569	312
786	17588	290
787	17610	268
788	17633	245
789	17655	223
790	17676	201
791	17697	178
792	17719	156
793	17741	134
794	17766	111
795	17787	89
796	17843	67
797	17877	44
798	17900	22
799	17926	0
