iter	Passed	Remaining
535	5469	4735
536	5480	4725
537	5491	4715
538	5501	4705
539	5511	4695
540	5522	4685
541	5532	4675
542	5542	4665
543	5554	4655
544	5567	4647
545	5578	4638
546	5589	4628
547	5600	4618
548	5610	4608
549	5620	4598
550	5630	4588
551	5640	4577
552	5649	4566
553	5659	4556
554	5669	4545
555	5679	4535
556	5689	4525
557	5699	4514
558	5709	4504
559	5720	4494
560	5730	4484
561	5740	4473
562	5750	4463
563	5760	4453
564	5770	4442
565	5780	4432
566	5790	4422
567	5801	4412
568	5811	4401
569	5821	4391
570	5831	4381
571	5840	4370
572	5850	4359
573	5860	4349
574	5870	4339
575	5881	4329
576	5892	4319
577	5902	4309
578	5912	4299
579	5922	4288
580	5932	4278
581	5941	4267
582	5951	4256
583	5960	4246
584	5971	4235
585	5981	4225
586	5990	4214
587	5999	4203
588	6009	4193
589	6018	4182
590	6028	4172
591	6039	4162
592	6050	4152
593	6059	4141
594	6069	4131
595	6079	4120
596	6088	4110
597	6098	4099
598	6108	4089
599	6118	4078
600	6127	4067
601	6137	4057
602	6147	4047
603	6157	4036
604	6167	4026
605	6176	4015
606	6185	4004
607	6195	3994
608	6205	3983
609	6214	3973
610	6224	3962
611	6234	3952
612	6244	3942
613	6254	3931
614	6263	3921
615	6273	3910
616	6282	3899
617	6292	3889
618	6303	3879
619	6313	3869
620	6323	3859
621	6333	3849
622	6344	3839
623	6353	3828
624	6364	3818
625	6373	3808
626	6384	3798
627	6395	3788
628	6406	3778
629	6416	3768
630	6426	3758
631	6436	3747
632	6446	3737
633	6459	3728
634	6469	3718
635	6480	3708
636	6490	3698
637	6501	3689
638	6512	3679
639	6522	3669
640	6533	3658
641	6544	3649
642	6554	3639
643	6564	3629
644	6575	3618
645	6585	3609
646	6596	3598
647	6606	3588
648	6616	3578
649	6626	3567
650	6636	3557
651	6647	3547
652	6656	3537
653	6666	3527
654	6677	3517
655	6687	3506
656	6698	3496
657	6708	3486
658	6718	3476
659	6728	3466
660	6740	3457
661	6751	3447
662	6761	3436
663	6771	3426
664	6782	3416
665	6793	3406
666	6803	3396
667	6814	3386
668	6824	3376
669	6834	3366
670	6845	3356
671	6856	3346
672	6866	3336
673	6876	3326
674	6886	3315
675	6898	3306
676	6908	3295
677	6918	3285
678	6930	3276
679	6940	3266
680	6952	3256
681	6963	3246
682	6973	3236
683	6983	3226
684	6994	3216
685	7004	3206
686	7015	3196
687	7025	3186
688	7036	3175
689	7047	3166
690	7057	3155
691	7067	3145
692	7078	3135
693	7089	3125
694	7099	3115
695	7110	3105
696	7121	3095
697	7130	3085
698	7141	3075
699	7151	3064
700	7162	3054
701	7172	3044
702	7183	3035
703	7194	3024
704	7204	3014
705	7215	3004
706	7226	2994
707	7236	2984
708	7246	2974
709	7257	2964
710	7267	2954
711	7312	2957
712	7326	2949
713	7338	2939
714	7348	2929
715	7359	2919
716	7369	2908
717	7379	2898
718	7389	2888
719	7399	2877
720	7410	2867
721	7421	2857
722	7431	2847
723	7443	2837
724	7454	2827
725	7464	2817
726	7475	2806
727	7486	2797
728	7497	2786
729	7507	2776
730	7517	2766
731	7527	2755
732	7537	2745
733	7547	2735
734	7558	2725
735	7569	2715
736	7579	2704
737	7590	2694
738	7601	2684
739	7611	2674
740	7621	2664
741	7632	2653
742	7643	2643
743	7652	2633
744	7662	2622
745	7672	2612
746	7682	2602
747	7692	2591
748	7702	2581
749	7712	2570
750	7722	2560
751	7732	2550
752	7741	2539
753	7752	2529
754	7762	2518
755	7772	2508
756	7781	2497
757	7791	2487
758	7801	2477
759	7811	2466
760	7820	2456
761	7830	2445
762	7839	2435
763	7849	2424
764	7859	2414
765	7869	2404
766	7878	2393
767	7888	2382
768	7898	2372
769	7908	2362
770	7918	2351
771	7928	2341
772	7938	2331
773	7947	2320
774	7957	2310
775	7968	2300
776	7977	2289
777	7987	2279
778	7997	2268
779	8007	2258
780	8017	2248
781	8027	2237
782	8037	2227
783	8048	2217
784	8057	2206
785	8067	2196
786	8078	2186
787	8088	2176
788	8098	2165
789	8108	2155
790	8118	2144
791	8127	2134
792	8137	2124
793	8146	2113
794	8156	2103
795	8166	2092
796	8177	2082
797	8186	2072
798	8196	2062
799	8206	2051
800	8216	2041
801	8226	2031
802	8236	2020
803	8245	2010
804	8256	2000
805	8266	1989
806	8276	1979
807	8286	1969
808	8295	1958
809	8305	1948
810	8316	1938
811	8325	1927
812	8335	1917
813	8344	1906
814	8354	1896
815	8364	1886
816	8374	1875
817	8383	1865
818	8394	1855
819	8403	1844
820	8412	1834
821	8422	1823
822	8432	1813
823	8441	1803
824	8451	1792
825	8461	1782
826	8471	1772
827	8480	1761
828	8490	1751
829	8500	1741
830	8512	1731
831	8522	1720
832	8532	1710
833	8543	1700
834	8553	1690
835	8563	1679
836	8573	1669
837	8584	1659
838	8594	1649
839	8603	1638
840	8614	1628
841	8625	1618
842	8634	1608
843	8644	1597
844	8653	1587
845	8663	1577
846	8673	1566
847	8682	1556
848	8692	1545
849	8702	1535
850	8711	1525
851	8722	1515
852	8732	1504
853	8741	1494
854	8751	1484
855	8762	1474
856	8772	1463
857	8783	1453
858	8793	1443
859	8802	1433
860	8813	1422
861	8823	1412
862	8832	1402
863	8842	1391
864	8852	1381
865	8862	1371
866	8872	1361
867	8882	1350
868	8892	1340
869	8902	1330
870	8912	1319
871	8922	1309
872	8931	1299
873	8942	1289
874	8951	1278
875	8961	1268
876	8971	1258
877	8980	1247
878	8989	1237
879	8999	1227
880	9009	1216
881	9018	1206
882	9028	1196
883	9038	1186
884	9048	1175
885	9057	1165
886	9068	1155
887	9079	1145
888	9089	1134
889	9098	1124
890	9108	1114
891	9117	1103
892	9127	1093
893	9137	1083
894	9147	1073
895	9157	1062
896	9166	1052
897	9176	1042
898	9185	1031
899	9195	1021
900	9205	1011
901	9214	1001
902	9224	990
903	9234	980
904	9244	970
905	9254	960
906	9263	949
907	9273	939
908	9284	929
909	9293	919
910	9302	908
911	9313	898
912	9323	888
913	9333	878
914	9344	868
915	9354	857
916	9364	847
917	9374	837
918	9384	827
919	9394	816
920	9404	806
921	9413	796
922	9424	786
923	9434	776
924	9444	765
925	9454	755
926	9464	745
927	9473	735
928	9483	724
929	9493	714
930	9502	704
931	9512	694
932	9521	683
933	9531	673
934	9541	663
935	9551	653
936	9561	642
937	9570	632
938	9580	622
939	9589	612
940	9600	601
941	9610	591
942	9620	581
943	9630	571
944	9640	561
945	9650	550
946	9659	540
947	9668	530
948	9678	520
949	9687	509
950	9697	499
951	9707	489
952	9717	479
953	9727	469
954	9737	458
955	9747	448
956	9757	438
957	9767	428
958	9777	418
959	9786	407
960	9796	397
961	9806	387
962	9816	377
963	9826	366
964	9836	356
965	9846	346
966	9856	336
967	9865	326
968	9875	315
969	9885	305
970	9895	295
971	9904	285
972	9914	275
973	9924	264
974	9934	254
975	9944	244
976	9953	234
977	9962	224
978	9972	213
979	9982	203
980	9991	193
981	10001	183
982	10011	173
983	10020	162
984	10030	152
985	10039	142
986	10049	132
987	10058	122
988	10068	111
989	10080	101
990	10090	91
991	10099	81
992	10109	71
993	10120	61
994	10130	50
995	10140	40
996	10150	30
997	10161	20
998	10171	10
999	10182	0
