iter	Passed	Remaining
574	6160	4553
575	6170	4542
576	6181	4531
577	6192	4521
578	6202	4510
579	6212	4498
580	6223	4488
581	6234	4477
582	6244	4466
583	6255	4455
584	6265	4444
585	6275	4433
586	6285	4422
587	6296	4411
588	6306	4400
589	6317	4389
590	6327	4379
591	6337	4367
592	6347	4356
593	6357	4345
594	6367	4334
595	6377	4322
596	6387	4311
597	6396	4300
598	6406	4288
599	6417	4278
600	6427	4267
601	6438	4256
602	6448	4245
603	6459	4234
604	6469	4223
605	6479	4212
606	6489	4201
607	6500	4191
608	6511	4180
609	6521	4169
610	6531	4158
611	6542	4147
612	6552	4137
613	6563	4126
614	6573	4115
615	6583	4104
616	6593	4093
617	6603	4081
618	6614	4071
619	6624	4060
620	6634	4049
621	6645	4038
622	6655	4027
623	6665	4016
624	6676	4005
625	6686	3994
626	6696	3983
627	6707	3973
628	6718	3962
629	6728	3951
630	6738	3940
631	6749	3930
632	6760	3919
633	6770	3908
634	6779	3896
635	6791	3886
636	6801	3875
637	6811	3865
638	6822	3854
639	6833	3843
640	6843	3832
641	6853	3821
642	6864	3810
643	6874	3800
644	6884	3789
645	6895	3778
646	6905	3767
647	6916	3757
648	6926	3746
649	6936	3735
650	6946	3724
651	6956	3713
652	6967	3702
653	6977	3691
654	6988	3680
655	6999	3670
656	7009	3659
657	7019	3648
658	7030	3637
659	7040	3626
660	7050	3615
661	7060	3604
662	7070	3593
663	7081	3583
664	7092	3572
665	7102	3561
666	7111	3550
667	7122	3539
668	7131	3528
669	7141	3517
670	7151	3506
671	7161	3495
672	7171	3484
673	7181	3473
674	7191	3462
675	7201	3451
676	7211	3440
677	7221	3429
678	7231	3418
679	7241	3407
680	7251	3396
681	7261	3385
682	7271	3374
683	7281	3364
684	7291	3353
685	7301	3342
686	7312	3331
687	7322	3320
688	7332	3309
689	7341	3298
690	7352	3287
691	7362	3276
692	7371	3265
693	7381	3254
694	7392	3243
695	7402	3233
696	7412	3222
697	7421	3211
698	7431	3200
699	7441	3189
700	7451	3178
701	7461	3167
702	7470	3156
703	7480	3145
704	7490	3134
705	7500	3123
706	7510	3112
707	7520	3101
708	7530	3090
709	7540	3079
710	7550	3069
711	7560	3058
712	7570	3047
713	7579	3036
714	7589	3025
715	7599	3014
716	7610	3003
717	7619	2992
718	7629	2981
719	7639	2970
720	7656	2962
721	7673	2954
722	7690	2946
723	7707	2938
724	7721	2928
725	7732	2918
726	7742	2907
727	7753	2896
728	7763	2885
729	7773	2875
730	7783	2864
731	7793	2853
732	7803	2842
733	7813	2831
734	7823	2820
735	7833	2809
736	7843	2798
737	7854	2788
738	7863	2777
739	7872	2766
740	7883	2755
741	7893	2744
742	7903	2733
743	7908	2721
744	7919	2710
745	7929	2699
746	7939	2688
747	7949	2678
748	7959	2667
749	7969	2656
750	7978	2645
751	7988	2634
752	7999	2623
753	8009	2613
754	8019	2602
755	8029	2591
756	8039	2580
757	8048	2569
758	8059	2559
759	8069	2548
760	8079	2537
761	8089	2526
762	8100	2516
763	8110	2505
764	8120	2494
765	8130	2483
766	8139	2472
767	8149	2461
768	8158	2450
769	8169	2440
770	8180	2429
771	8189	2418
772	8198	2407
773	8207	2396
774	8217	2385
775	8227	2374
776	8237	2364
777	8246	2353
778	8257	2342
779	8267	2331
780	8276	2320
781	8286	2310
