iter	Passed	Remaining
689	7670	3446
690	7681	3435
691	7692	3423
692	7703	3412
693	7714	3401
694	7726	3390
695	7736	3379
696	7747	3367
697	7758	3356
698	7771	3346
699	7782	3335
700	7793	3324
701	7804	3312
702	7815	3301
703	7826	3290
704	7837	3279
705	7848	3268
706	7858	3256
707	7869	3245
708	7879	3233
709	7890	3222
710	7900	3211
711	7910	3199
712	7922	3188
713	7934	3178
714	7945	3167
715	7955	3155
716	7966	3144
717	7975	3132
718	7986	3121
719	7997	3110
720	8007	3098
721	8017	3087
722	8027	3075
723	8038	3064
724	8049	3053
725	8060	3041
726	8070	3030
727	8080	3019
728	8090	3007
729	8101	2996
730	8113	2985
731	8123	2974
732	8133	2962
733	8144	2951
734	8154	2940
735	8165	2928
736	8177	2918
737	8188	2907
738	8198	2895
739	8209	2884
740	8220	2873
741	8230	2861
742	8241	2850
743	8251	2839
744	8262	2828
745	8273	2816
746	8284	2805
747	8294	2794
748	8305	2783
749	8317	2772
750	8328	2761
751	8339	2750
752	8350	2738
753	8360	2727
754	8370	2716
755	8382	2705
756	8392	2693
757	8402	2682
758	8414	2671
759	8426	2660
760	8437	2649
761	8447	2638
762	8458	2627
763	8469	2616
764	8480	2605
765	8490	2593
766	8501	2582
767	8512	2571
768	8522	2560
769	8533	2548
770	8544	2537
771	8553	2526
772	8564	2514
773	8574	2503
774	8584	2492
775	8595	2481
776	8605	2469
777	8616	2458
778	8626	2447
779	8637	2436
780	8647	2424
781	8658	2413
782	8669	2402
783	8679	2391
784	8690	2380
785	8700	2368
786	8711	2357
787	8721	2346
788	8732	2335
789	8742	2324
790	8753	2312
791	8764	2301
792	8773	2290
793	8784	2279
794	8796	2268
795	8806	2256
796	8816	2245
797	8827	2234
798	8837	2223
799	8848	2212
800	8859	2201
801	8871	2190
802	8881	2178
803	8893	2167
804	8904	2157
805	8915	2145
806	8925	2134
807	8935	2123
808	8946	2112
809	8956	2100
810	8967	2089
811	8978	2078
812	8988	2067
813	8998	2056
814	9009	2045
815	9019	2033
816	9030	2022
817	9040	2011
818	9051	2000
819	9061	1989
820	9071	1977
821	9082	1966
822	9092	1955
823	9102	1944
824	9113	1933
825	9124	1922
826	9135	1910
827	9145	1899
828	9155	1888
829	9165	1877
830	9175	1866
831	9186	1854
832	9197	1843
833	9208	1832
834	9218	1821
835	9229	1810
836	9239	1799
837	9249	1788
838	9261	1777
839	9271	1766
840	9282	1754
841	9293	1743
842	9303	1732
843	9314	1721
844	9323	1710
845	9334	1699
846	9345	1688
847	9355	1676
848	9365	1665
849	9376	1654
850	9386	1643
851	9397	1632
852	9408	1621
853	9420	1610
854	9433	1599
855	9448	1589
856	9458	1578
857	9469	1567
858	9479	1556
859	9489	1544
860	9502	1534
861	9513	1523
862	9523	1511
863	9533	1500
864	9544	1489
865	9555	1478
866	9564	1467
867	9575	1456
868	9584	1444
869	9595	1433
870	9606	1422
871	9617	1411
872	9627	1400
873	9637	1389
874	9648	1378
875	9659	1367
876	9669	1356
877	9681	1345
878	9691	1334
879	9702	1323
880	9712	1311
881	9724	1300
882	9735	1289
883	9746	1278
884	9757	1267
885	9768	1256
886	9779	1245
887	9789	1234
888	9800	1223
889	9811	1212
890	9822	1201
891	9833	1190
892	9844	1179
893	9854	1168
894	9865	1157
895	9875	1146
896	9887	1135
897	9898	1124
898	9909	1113
899	9919	1102
900	9930	1091
901	9941	1080
902	9951	1069
903	9963	1058
904	9974	1047
905	9985	1036
906	9995	1024
907	10007	1013
908	10018	1002
909	10028	991
910	10039	980
911	10051	969
912	10063	958
913	10073	947
914	10084	936
915	10097	925
916	10108	914
917	10118	903
918	10129	892
919	10140	881
920	10151	870
921	10161	859
922	10173	848
923	10184	837
924	10196	826
925	10207	815
926	10218	804
927	10230	793
928	10241	782
929	10252	771
930	10263	760
931	10275	749
932	10287	738
933	10296	727
934	10308	716
935	10319	705
936	10331	694
937	10341	683
938	10352	672
939	10363	661
940	10374	650
941	10385	639
942	10396	628
943	10440	619
944	10457	608
945	10475	597
946	10487	586
947	10498	575
948	10509	564
949	10520	553
950	10530	542
951	10542	531
952	10553	520
953	10563	509
954	10574	498
955	10586	487
956	10596	476
957	10608	465
958	10619	453
959	10631	442
960	10641	431
961	10652	420
962	10663	409
963	10674	398
964	10685	387
965	10695	376
966	10706	365
967	10716	354
968	10727	343
969	10737	332
970	10750	321
971	10761	309
972	10771	298
973	10782	287
974	10793	276
975	10804	265
976	10815	254
977	10826	243
978	10837	232
979	10848	221
980	10858	210
981	10869	199
982	10880	188
983	10891	177
984	10902	166
985	10913	154
986	10923	143
987	10934	132
988	10945	121
989	10955	110
990	10966	99
991	10978	88
992	10988	77
993	10999	66
994	11010	55
995	11022	44
996	11033	33
997	11043	22
998	11055	11
999	11066	0
